BE,1250,1250,2500,2500,Trial,2023_03_28_12_55_57,Trial,1250,1250,0,0.0,0.14,99.59
ST,1250,1250,2500,2500,Trial,2023_03_28_12_55_57,Trial,1250,1250,0,0.0,0.33,399.73
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_13_19_59,1,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,10M,2023_03_28_13_19_59,1,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_30_45,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_30_45,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_41_33,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_41_33,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_42_55,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_42_55,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_43_52,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_43_52,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_45_29,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_45_29,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_46_13,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_46_13,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_47_41,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_47_41,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_48_48,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_48_48,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_49_17,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_49_17,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_49_56,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_49_56,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_52_16,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_52_16,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_15_52_35,Trial,1250,1250,0,0.0,0.07,399.94
BE,1250,1250,2500,2500,Trial,2023_03_28_15_52_35,Trial,1250,1250,0,0.0,0.06,99.53
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_15_58_25,1,1250,1250,0,0.0,0.12,200.04
BE,1250,1250,2500,2500,10M,2023_03_28_15_58_25,1,1250,1250,0,0.0,0.05,50.03
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_00_41,1,1250,1250,0,0.0,0.07,200.09
BE,1250,1250,2500,2500,10M,2023_03_28_16_00_41,1,1250,1250,0,0.0,0.07,49.9
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_02_35,1,1250.0,1250.0,0.0,0.0,0.06,40.1
BE,1250,1250,2500,2500,10M,2023_03_28_16_02_35,1,1250.0,1250.0,0.0,0.0,0.06,9.84
Others,6,6,2500,2500,,2023_03_28_16_02_35,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_03_22,1,1250.0,1250.0,0.0,0.0,0.13,40.09
BE,1250,1250,2500,2500,10M,2023_03_28_16_03_22,1,1250.0,1250.0,0.0,0.0,0.07,10.02
Others,12,12,2500,2500,,2023_03_28_16_03_22,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_04_21,1,1250,1250,0,0.0,0.07,40.2
BE,1250,1250,2500,2500,10M,2023_03_28_16_04_21,1,1250,1250,0,0.0,0.06,10.19
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_05_54,1,1250,1250,0,0.0,0.06,39.99
BE,1250,1250,2500,2500,10M,2023_03_28_16_05_54,1,1250,1250,0,0.0,0.07,10.12
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_11_13,1,1250.0,1250.0,0.0,0.0,0.06,39.87
BE,1250,1250,2500,2500,10M,2023_03_28_16_11_13,1,1250.0,1250.0,0.0,0.0,0.06,9.87
Others,2,1,2500,2500,,2023_03_28_16_11_13,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,Trial,2023_03_28_16_12_03,Trial,1250.0,1250.0,0.0,0.0,0.06,39.87
BE,1250,1250,2500,2500,Trial,2023_03_28_16_12_03,Trial,1250.0,1250.0,0.0,0.0,0.06,9.87
Others,2,1,2500,2500,,2023_03_28_16_12_03,Trial,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_12_50,1,1250,1250,0,0.0,0.06,39.89
BE,1250,1250,2500,2500,10M,2023_03_28_16_12_50,1,1250,1250,0,0.0,0.07,9.92
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_14_40,1,1250,1250,0,0.0,0.07,4.12
BE,1250,1250,2500,2500,10M,2023_03_28_16_14_40,1,1250,1250,0,0.0,0.07,1.18
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_17_32,1,1250.0,1250.0,0.0,0.0,0.08,4.2
BE,1250,1250,2500,2500,10M,2023_03_28_16_17_32,1,1250.0,1250.0,0.0,0.0,0.07,1.15
Others,2,2,2500,2500,,2023_03_28_16_17_32,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_18_16,1,1250.0,1250.0,0.0,0.0,0.05,4.29
BE,1250,1250,2500,2500,10M,2023_03_28_16_18_16,1,1250.0,1250.0,0.0,0.0,0.07,1.29
Others,4,3,2500,2500,,2023_03_28_16_18_16,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_18_49,1,1250.0,1250.0,0.0,0.0,0.08,4.35
BE,1250,1250,2500,2500,10M,2023_03_28_16_18_49,1,1250.0,1250.0,0.0,0.0,0.08,1.16
Others,23,23,2500,2500,,2023_03_28_16_18_49,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_20_34,1,1250,1250,0,0.0,0.06,1.19
ST,1250,1250,2500,2500,10M,2023_03_28_16_20_34,1,1250,1250,0,0.0,0.07,4.12
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_24_02,1,1250,1250,0,0.0,0.05,10.19
BE,1250,1250,2500,2500,10M,2023_03_28_16_24_02,1,1250,1250,0,0.0,0.05,40.16
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_25_33,1,1250.0,1250.0,0.0,0.0,0.07,10.07
BE,1250,1250,2500,2500,10M,2023_03_28_16_25_33,1,1250.0,1250.0,0.0,0.0,0.06,40.12
Others,3,3,2500,2500,,2023_03_28_16_25_33,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_26_13,1,1250.0,1250.0,0.0,0.0,0.07,9.9
BE,1250,1250,2500,2500,10M,2023_03_28_16_26_13,1,1250.0,1250.0,0.0,0.0,0.07,40.07
Others,5,4,2500,2500,,2023_03_28_16_26_13,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_26_56,1,1250.0,1250.0,0.0,0.0,0.07,39.91
ST,1250,1250,2500,2500,10M,2023_03_28_16_26_56,1,1250.0,1250.0,0.0,0.0,0.07,10.13
Others,4,4,2500,2500,,2023_03_28_16_26_56,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_27_51,1,1250.0,1250.0,0.0,0.0,0.09,40.21
ST,1250,1250,2500,2500,10M,2023_03_28_16_27_51,1,1250.0,1250.0,0.0,0.0,0.07,10.22
Others,3,1,2500,2500,,2023_03_28_16_27_51,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_28_54,1,1250,1250,0,0.0,0.07,1.11
BE,1250,1250,2500,2500,10M,2023_03_28_16_28_54,1,1250,1250,0,0.0,0.07,4.16
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_29_46,1,1250,1250,0,0.0,0.05,4.16
ST,1250,1250,2500,2500,10M,2023_03_28_16_29_46,1,1250,1250,0,0.0,0.05,1.18
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_30_29,1,1250,1250,0,0.0,0.05,1.18
BE,1250,1250,2500,2500,10M,2023_03_28_16_30_29,1,1250,1250,0,0.0,0.05,4.06
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_31_27,1,1250,1250,0,0.0,0.08,4.21
ST,1250,1250,2500,2500,10M,2023_03_28_16_31_27,1,1250,1250,0,0.0,0.08,1.15
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_31_55,1,1250,1250,0,0.0,0.06,4.19
ST,1250,1250,2500,2500,10M,2023_03_28_16_31_55,1,1250,1250,0,0.0,0.07,1.2
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_34_42,1,1250.0,1250.0,0.0,0.0,0.08,8.26
BE,1250,1250,2500,2500,10M,2023_03_28_16_34_42,1,1250.0,1250.0,0.0,0.0,0.06,2.3
Others,21,21,2500,2500,,2023_03_28_16_34_42,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_35_53,1,1250.0,1250.0,0.0,0.0,0.08,8.23
BE,1250,1250,2500,2500,10M,2023_03_28_16_35_53,1,1250.0,1250.0,0.0,0.0,0.08,2.19
Others,2,1,2500,2500,,2023_03_28_16_35_53,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_36_34,1,1250,1250,0,0.0,0.05,2.22
ST,1250,1250,2500,2500,10M,2023_03_28_16_36_34,1,1250,1250,0,0.0,0.06,8.01
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_37_27,1,1250,1250,0,0.0,0.04,2.25
ST,1250,1250,2500,2500,10M,2023_03_28_16_37_27,1,1250,1250,0,0.0,0.05,7.92
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_38_08,1,1250,1250,0,0.0,0.06,8.07
BE,1250,1250,2500,2500,10M,2023_03_28_16_38_08,1,1250,1250,0,0.0,0.06,2.15
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_39_41,1,1250,1250,0,0.0,0.05,8.22
ST,1250,1250,2500,2500,10M,2023_03_28_16_39_41,1,1250,1250,0,0.0,0.05,2.11
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_40_33,1,1250,1250,0,0.0,0.06,8.11
ST,1250,1250,2500,2500,10M,2023_03_28_16_40_33,1,1250,1250,0,0.0,0.06,2.13
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_41_02,1,1250,1250,0,0.0,0.05,1.83
BE,1250,1250,2500,2500,10M,2023_03_28_16_41_02,1,1250,1250,0,0.0,0.05,7.94
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_41_31,1,1250.0,1250.0,0.0,0.0,0.06,2.08
BE,1250,1250,2500,2500,10M,2023_03_28_16_41_31,1,1250.0,1250.0,0.0,0.0,0.05,8.05
Others,2,2,2500,2500,,2023_03_28_16_41_31,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_42_02,1,1250.0,1250.0,0.0,0.0,0.09,8.08
ST,1250,1250,2500,2500,10M,2023_03_28_16_42_02,1,1250.0,1250.0,0.0,0.0,0.08,2.47
Others,24,24,2500,2500,,2023_03_28_16_42_02,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_44_53,1,1250,1250,0,0.0,0.08,3.1
BE,1250,1250,2500,2500,10M,2023_03_28_16_44_53,1,1250,1250,0,0.0,0.07,2.13
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_45_52,1,1250,1250,0,0.0,0.06,3.16
BE,1250,1250,2500,2500,10M,2023_03_28_16_45_52,1,1250,1250,0,0.0,0.06,2.16
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_47_21,1,1250,1250,0,0.0,0.06,3.14
BE,1250,1250,2500,2500,10M,2023_03_28_16_47_21,1,1250,1250,0,0.0,0.07,2.2
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_48_01,1,1250,1250,0,0.0,0.09,3.21
BE,1250,1250,2500,2500,10M,2023_03_28_16_48_01,1,1250,1250,0,0.0,0.08,2.21
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_48_31,1,1250,1250,0,0.0,0.07,2.2
ST,1250,1250,2500,2500,10M,2023_03_28_16_48_31,1,1250,1250,0,0.0,0.07,3.17
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_49_13,1,1250.0,1250.0,0.0,0.0,0.08,3.29
ST,1250,1250,2500,2500,10M,2023_03_28_16_49_13,1,1250.0,1250.0,0.0,0.0,0.07,2.25
Others,21,21,2500,2500,,2023_03_28_16_49_13,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_49_49,1,1250.0,1250.0,0.0,0.0,0.18,3.41
ST,1250,1250,2500,2500,10M,2023_03_28_16_49_49,1,1250.0,1250.0,0.0,0.0,0.14,2.37
Others,3,3,2500,2500,,2023_03_28_16_49_49,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,,2500,0,10M,2023_03_28_16_50_19,1,1250.0,,,,,
ST,1250,,2500,0,10M,2023_03_28_16_50_19,1,1250.0,,,,,
Others,2,,2500,0,,2023_03_28_16_50_19,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_50_58,1,1250.0,1250.0,0.0,0.0,0.08,3.12
ST,1250,1250,2500,2500,10M,2023_03_28_16_50_58,1,1250.0,1250.0,0.0,0.0,0.08,2.13
Others,4,3,2500,2500,,2023_03_28_16_50_58,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_51_25,1,1250.0,1250.0,0.0,0.0,0.08,3.21
ST,1250,1250,2500,2500,10M,2023_03_28_16_51_25,1,1250.0,1250.0,0.0,0.0,0.07,2.03
Others,20,19,2500,2500,,2023_03_28_16_51_25,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
BE,1250,1250,2500,2500,10M,2023_03_28_16_52_07,1,1250.0,1250.0,0.0,0.0,0.06,3.14
ST,1250,1250,2500,2500,10M,2023_03_28_16_52_07,1,1250.0,1250.0,0.0,0.0,0.06,2.13
Others,3,2,2500,2500,,2023_03_28_16_52_07,1,,,,,,
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_52_52,1,1250,1250,0,0.0,0.07,3.33
BE,1250,1250,2500,2500,10M,2023_03_28_16_52_52,1,1250,1250,0,0.0,0.07,3.12
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_53_50,1,1250,1250,0,0.0,0.06,2.92
BE,1250,1250,2500,2500,10M,2023_03_28_16_53_50,1,1250,1250,0,0.0,0.05,3.3
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
ST,1250,1250,2500,2500,10M,2023_03_28_16_54_23,1,1250,1250,0,0.0,0.06,3.15
BE,1250,1250,2500,2500,10M,2023_03_28_16_54_23,1,1250,1250,0,0.0,0.06,3.18
,TxCountOfEachFlow,RxCountOfEachFlow,TxCountTotal,RxCountTotal,Bandwidth,Timestamp,Duration,TxPacketCount,RxPacketCount,PacketLoss,PacketLoss%,LatencyMin,LatencyMax
